earn_per_hour,age,grade92,sex,race,marital,ownchild,emp_class,uhours
15.0,20,39,2,1,7,0,"Private, Nonprofit",40
13.333333333333334,30,37,1,1,1,0,"Private, For Profit",30
14.4,30,39,2,1,1,0,"Private, Nonprofit",40
19.22222222222222,50,44,2,1,1,1,"Private, For Profit",45
51.266666666666666,56,44,1,1,1,1,"Private, For Profit",45
20.0,33,32,1,1,6,0,"Private, For Profit",50
64.10244444444444,31,44,2,1,7,0,"Private, For Profit",45
48.07675,49,43,1,1,1,1,"Private, For Profit",40
31.2,48,43,2,1,1,1,"Private, Nonprofit",30
18.45,55,39,1,1,1,0,"Private, For Profit",40
12.0,51,39,2,1,1,0,"Private, For Profit",40
8.65,22,40,2,1,7,1,"Private, For Profit",20
30.769166666666667,60,44,2,1,1,0,Government - Local,60
72.11525,42,45,1,4,1,2,"Private, Nonprofit",40
43.26892857142857,30,43,2,1,7,3,"Private, Nonprofit",28
27.5,38,40,1,2,7,3,Government - Local,40
40.85,50,46,1,1,1,2,"Private, For Profit",40
14.0,23,40,2,1,7,0,"Private, For Profit",20
27.666666666666668,51,41,1,1,5,0,"Private, For Profit",45
12.0,48,44,2,1,1,0,"Private, Nonprofit",37
34.614285714285714,57,45,1,1,1,0,"Private, Nonprofit",70
39.9,40,45,2,1,1,0,"Private, For Profit",40
40.85,45,46,1,1,1,0,"Private, Nonprofit",40
15.0,55,41,2,1,7,0,"Private, For Profit",40
15.555555555555555,57,40,1,1,1,0,"Private, For Profit",45
46.75555555555555,47,43,1,1,1,1,"Private, For Profit",45
42.3,52,44,1,4,3,0,"Private, For Profit",50
10.0,53,36,1,1,1,0,Government - Local,15
16.95,62,39,2,1,5,0,"Private, For Profit",40
18.0,34,39,2,1,7,3,"Private, For Profit",25
30.364210526315787,50,39,2,1,5,0,"Private, For Profit",38
23.076666666666664,25,40,2,1,7,0,"Private, For Profit",15
16.966666666666665,57,40,2,1,4,0,"Private, Nonprofit",45
23.05,48,39,2,1,1,1,"Private, For Profit",40
34.6152,53,42,1,1,1,0,"Private, Nonprofit",50
31.818181818181817,49,41,2,1,1,0,"Private, For Profit",55
8.571428571428571,18,37,1,1,7,0,"Private, For Profit",14
12.0,21,40,1,1,7,0,"Private, For Profit",20
36.298,47,43,2,1,7,0,"Private, Nonprofit",40
28.845999999999997,56,41,1,1,1,0,"Private, For Profit",40
34.6152,54,43,2,1,1,0,"Private, For Profit",50
16.9,44,43,2,1,1,1,"Private, Nonprofit",30
38.45,45,43,1,1,1,1,"Private, For Profit",60
19.19,59,39,2,1,1,0,Government - Local,37
25.622222222222224,57,39,1,1,1,0,"Private, For Profit",45
30.0,37,43,2,1,1,2,"Private, For Profit",40
26.7892,42,39,1,1,1,2,"Private, For Profit",50
500.0,46,44,1,1,1,3,"Private, For Profit",1
40.86525,51,44,1,1,1,1,"Private, For Profit",40
39.90375,48,44,2,1,1,1,Government - State,40
26.020408163265305,51,42,2,1,5,0,"Private, For Profit",49
36.85883333333334,36,40,1,1,1,4,"Private, For Profit",60
9.5,19,40,2,1,7,0,"Private, For Profit",15
12.0,32,40,2,1,7,2,"Private, For Profit",40
16.0,53,39,1,1,1,2,"Private, For Profit",60
13.875,39,43,2,1,1,3,Government - Local,40
37.5,42,43,1,1,1,3,"Private, For Profit",40
11.79,38,40,2,1,5,0,"Private, For Profit",20
14.4,38,43,2,2,1,5,"Private, For Profit",40
6.25,23,39,1,2,7,0,"Private, For Profit",40
8.75,23,39,2,2,7,0,"Private, For Profit",40
20.0,30,42,1,1,1,0,"Private, For Profit",40
31.25,33,45,2,1,1,0,"Private, Nonprofit",40
18.0,41,40,2,1,1,0,"Private, For Profit",40
42.293214285714285,43,43,1,1,1,0,"Private, Nonprofit",28
21.15375,42,43,2,1,1,1,Government - State,40
24.0,43,39,1,1,1,1,"Private, For Profit",40
24.0,58,43,1,1,1,0,Government - Local,40
8.375,19,35,2,2,7,0,"Private, For Profit",40
10.0,22,40,1,2,7,0,"Private, For Profit",30
40.0,51,39,2,1,1,1,"Private, For Profit",25
7.857142857142857,19,40,1,1,7,0,"Private, For Profit",35
18.84,57,42,1,1,5,0,"Private, For Profit",50
8.1,31,33,2,1,1,2,"Private, For Profit",20
8.571428571428571,33,33,1,1,1,2,"Private, For Profit",35
18.45,64,40,1,4,6,0,"Private, For Profit",40
18.0,45,43,2,4,5,0,"Private, For Profit",37
13.333333333333334,29,36,1,1,7,0,"Private, For Profit",15
20.0,45,33,1,1,7,0,"Private, For Profit",10
14.422999999999998,47,39,2,1,1,0,"Private, Nonprofit",40
30.0,30,43,2,1,7,0,Government - State,40
25.0,30,39,1,1,7,0,Government - Federal,40
37.05,59,39,1,1,1,0,"Private, For Profit",40
28.6,61,39,2,1,1,0,"Private, For Profit",40
12.5,45,40,1,1,1,3,"Private, For Profit",40
8.9,39,40,2,1,1,3,"Private, For Profit",40
26.44225,58,39,1,1,1,0,"Private, For Profit",40
17.25,43,40,2,1,7,0,"Private, For Profit",40
10.0,30,43,1,1,7,0,"Private, For Profit",30
29.149736842105263,33,43,2,1,3,0,"Private, Nonprofit",38
18.162222222222223,29,39,1,1,3,0,"Private, Nonprofit",36
20.0,34,39,1,1,1,2,"Private, For Profit",40
12.0,35,40,2,1,1,2,"Private, For Profit",40
11.25,35,40,1,1,1,2,"Private, Nonprofit",40
23.62628571428571,50,44,1,4,5,0,"Private, For Profit",35
22.5,48,44,1,4,7,0,"Private, For Profit",40
25.619999999999997,37,39,2,1,7,1,Government - Local,40
20.0,60,39,1,1,4,0,"Private, For Profit",40
48.07675,54,41,1,1,1,0,"Private, For Profit",40
10.3,51,43,2,1,1,0,"Private, For Profit",40
12.52,50,39,2,1,1,0,Government - Local,17
11.25,51,40,1,1,1,0,Government - Federal,40
16.0,23,43,1,1,7,0,"Private, For Profit",40
26.923,34,40,1,1,1,1,"Private, For Profit",50
9.0,31,43,2,1,1,1,"Private, For Profit",8
30.0,47,42,1,1,1,0,"Private, For Profit",40
43.1358,55,46,2,1,5,0,Government - State,50
23.56,52,40,2,1,1,0,"Private, For Profit",40
14.96,42,41,1,1,1,0,"Private, For Profit",50
17.712368421052634,43,40,2,1,7,0,"Private, For Profit",38
17.712368421052634,50,39,2,1,5,0,"Private, For Profit",38
5.3,36,39,2,1,3,1,"Private, For Profit",20
9.5,36,33,2,1,1,1,"Private, For Profit",36
11.842105263157896,33,33,1,1,1,1,"Private, For Profit",38
5.0,38,39,1,1,6,0,"Private, For Profit",40
21.625,35,39,1,1,1,2,"Private, For Profit",40
18.0,58,39,1,1,5,0,"Private, For Profit",40
13.475,46,43,2,1,2,0,"Private, For Profit",40
11.0,46,40,2,1,1,0,"Private, For Profit",25
25.0,45,40,1,1,1,0,"Private, For Profit",50
26.425,47,43,2,1,7,0,"Private, For Profit",40
22.575,23,43,2,1,7,0,"Private, For Profit",40
16.25,58,39,2,1,1,0,"Private, For Profit",40
26.0,30,43,2,1,1,1,"Private, For Profit",40
13.125,25,39,1,2,7,1,"Private, For Profit",40
24.0,41,39,1,1,5,0,Government - Local,40
24.75,52,43,1,1,5,1,Government - State,45
2.4166666666666665,27,39,2,7,7,0,"Private, For Profit",30
28.825,50,43,1,1,5,0,"Private, For Profit",40
12.0,23,39,2,2,1,2,"Private, For Profit",40
10.0,24,39,1,2,1,2,"Private, For Profit",40
32.2115,46,39,1,1,5,0,"Private, For Profit",40
15.625,46,39,1,1,5,1,Government - Local,40
7.25,17,36,1,1,7,0,"Private, For Profit",12
5.0,38,39,1,1,6,0,"Private, For Profit",40
17.0,46,39,1,2,1,0,"Private, For Profit",40
17.25,43,39,2,2,1,0,Government - State,38
8.0,20,39,1,2,7,0,"Private, For Profit",25
25.619999999999997,50,41,2,3,7,0,"Private, For Profit",40
24.0,40,39,1,1,1,3,"Private, For Profit",40
23.0,56,42,2,1,7,0,"Private, Nonprofit",20
23.0,52,44,1,1,1,1,"Private, For Profit",40
10.0,23,41,2,1,7,0,"Private, For Profit",40
6.5875,22,39,1,1,7,0,"Private, For Profit",20
18.75,27,39,2,1,1,2,"Private, For Profit",40
23.0,52,40,1,1,1,2,"Private, For Profit",40
28.845999999999997,34,43,1,1,7,0,"Private, For Profit",40
14.422999999999998,40,39,1,1,7,0,"Private, For Profit",40
12.5,46,40,2,1,7,0,Government - State,40
16.82675,34,40,1,2,7,0,"Private, For Profit",40
57.6922,39,46,2,2,7,0,"Private, For Profit",50
16.82675,27,40,1,2,7,0,"Private, For Profit",40
24.75,56,40,1,2,1,1,"Private, Nonprofit",40
10.0,48,40,2,2,1,1,"Private, For Profit",40
16.0,42,43,2,1,1,0,"Private, For Profit",35
18.0,45,41,1,1,1,0,"Private, For Profit",40
15.077,28,39,1,1,1,0,"Private, For Profit",50
30.0,26,43,2,1,1,0,"Private, For Profit",40
38.4614,46,44,1,2,1,3,"Private, For Profit",50
51.510892857142856,42,43,2,2,1,3,"Private, For Profit",56
19.23075,52,39,1,2,7,0,Government - State,40
10.096,30,44,1,1,7,0,"Private, Nonprofit",40
10.096,28,43,1,4,7,0,"Private, Nonprofit",40
35.57675,32,43,2,1,5,1,"Private, For Profit",40
55.275,48,39,1,2,7,0,Government - State,40
13.88,39,39,1,1,7,0,"Private, For Profit",40
16.39,64,40,2,1,4,0,"Private, For Profit",40
26.495555555555555,39,40,1,1,7,0,"Private, For Profit",45
43.75,32,43,2,1,1,1,"Private, For Profit",40
35.0,32,40,1,1,1,1,"Private, For Profit",40
30.0,33,43,2,1,1,3,"Private, For Profit",40
18.75,46,40,2,2,7,0,"Private, For Profit",40
13.0,21,39,2,2,7,0,"Private, For Profit",40
10.0,28,43,2,1,7,0,"Private, For Profit",39
15.333333333333334,50,44,2,4,1,0,"Private, Nonprofit",24
67.3075,58,46,1,4,1,0,"Private, For Profit",40
72.11525,55,43,1,1,5,0,"Private, For Profit",40
55.0,44,43,1,1,7,0,"Private, For Profit",45
6.923,55,42,1,1,1,3,"Private, For Profit",40
27.69225,49,41,2,1,1,3,"Private, For Profit",40
20.0,24,43,1,1,7,0,"Private, For Profit",40
33.65,59,43,2,1,1,0,"Private, For Profit",40
15.86525,48,39,2,2,7,0,"Private, For Profit",40
28.845999999999997,27,43,2,1,1,1,"Private, For Profit",40
19.23075,27,39,1,1,1,1,"Private, For Profit",40
11.0,55,39,2,1,7,0,"Private, For Profit",40
52.44745454545455,34,43,1,1,1,3,"Private, For Profit",55
35.810810810810814,49,43,2,1,1,1,Government - State,37
30.0,50,44,1,1,1,1,Government - State,55
11.282051282051285,22,43,1,1,7,0,"Private, For Profit",39
16.25,56,40,2,1,5,0,"Private, For Profit",40
15.375,21,40,1,1,7,0,Government - Federal,40
19.5,38,40,2,1,5,1,"Private, For Profit",40
11.0,22,40,1,3,7,0,"Private, For Profit",20
8.0,21,39,2,1,7,1,"Private, For Profit",25
21.625,44,40,1,1,1,2,"Private, For Profit",40
12.0,42,44,2,1,1,2,Government - Local,38
2.875,18,40,1,1,7,0,"Private, For Profit",40
10.5,46,43,2,2,5,1,"Private, For Profit",40
26.44225,39,43,2,1,1,2,Government - Local,40
28.845999999999997,40,44,1,1,1,2,Government - Local,40
34.188,37,43,1,4,1,0,"Private, For Profit",45
16.5865,38,42,2,4,1,0,"Private, For Profit",40
40.86525,61,43,2,2,1,0,"Private, Nonprofit",40
29.2306,56,40,1,2,1,0,"Private, For Profit",50
37.5,41,39,1,1,1,2,"Private, For Profit",60
31.05,35,44,2,1,1,2,Government - State,40
33.333333333333336,43,44,1,4,1,2,"Private, For Profit",60
17.307499999999997,37,43,2,4,1,2,"Private, For Profit",40
53.57142857142857,53,43,2,1,1,0,"Private, For Profit",42
16.0,62,43,1,1,1,0,"Private, For Profit",35
25.0,43,40,1,1,1,1,Government - Local,40
7.25,16,37,2,2,7,0,"Private, For Profit",8
6.05,23,43,1,1,7,0,"Private, For Profit",25
11.88888888888889,26,40,1,1,7,0,"Private, For Profit",45
45.673,30,43,1,1,1,1,"Private, For Profit",40
34.615249999999996,33,44,2,1,1,1,"Private, Nonprofit",40
7.5,23,36,2,2,7,2,"Private, Nonprofit",20
15.592432432432432,44,44,1,2,1,2,"Private, Nonprofit",37
28.365249999999996,45,44,2,2,1,2,"Private, For Profit",40
36.0,42,43,1,1,1,3,Government - Federal,40
21.625,43,43,2,4,1,3,"Private, For Profit",40
12.0,42,36,1,2,7,1,"Private, For Profit",40
17.142857142857142,28,44,2,2,7,1,"Private, For Profit",35
25.0,51,42,2,2,5,0,"Private, Nonprofit",40
67.3,55,43,1,1,1,0,"Private, For Profit",40
26.425,47,43,2,1,1,0,"Private, For Profit",40
18.533333333333335,58,39,1,1,1,0,"Private, For Profit",48
15.0,32,40,2,1,6,0,"Private, For Profit",40
26.44225,63,39,1,1,7,0,"Private, For Profit",40
22.433333333333337,32,40,1,1,7,1,"Private, For Profit",60
21.6345,38,44,2,1,5,2,"Private, For Profit",40
14.0,53,39,1,2,5,0,"Private, For Profit",25
12.5,42,39,2,1,1,1,"Private, For Profit",40
26.923,49,45,2,1,1,3,"Private, For Profit",40
8.75,25,43,1,2,7,0,"Private, For Profit",40
67.5,49,43,1,1,5,1,"Private, For Profit",40
37.77777777777778,52,43,2,1,5,1,"Private, For Profit",45
36.234736842105264,54,44,2,7,5,0,Government - State,38
16.71,35,41,2,2,5,1,"Private, For Profit",60
19.23075,61,43,1,1,1,0,"Private, For Profit",40
48.07675,58,40,2,1,1,0,"Private, For Profit",40
26.44225,29,43,1,1,7,0,"Private, For Profit",40
11.17,46,40,2,2,5,0,"Private, Nonprofit",40
52.8845,59,43,1,1,1,2,"Private, For Profit",40
34.09075,48,43,2,1,1,2,Government - Local,40
19.23075,43,42,1,2,1,3,"Private, For Profit",40
12.3,44,42,2,2,1,3,"Private, For Profit",40
12.145526315789471,38,42,2,1,7,2,"Private, Nonprofit",38
24.03825,30,44,2,2,7,0,Government - State,40
16.5,58,43,1,1,1,0,Government - State,38
15.3845,56,39,2,1,5,0,"Private, For Profit",40
19.230416666666667,49,42,2,1,1,1,"Private, For Profit",24
28.845999999999997,53,42,1,1,1,1,"Private, For Profit",40
7.5,24,36,2,4,7,2,"Private, For Profit",20
64.10244444444444,52,43,1,1,1,1,"Private, For Profit",45
37.148,32,43,2,1,1,1,"Private, For Profit",40
13.5,33,43,1,1,1,1,"Private, For Profit",40
52.36,51,39,1,1,1,0,"Private, For Profit",40
15.592432432432432,53,42,2,1,1,0,"Private, Nonprofit",37
41.666666666666664,56,34,1,1,1,1,"Private, For Profit",60
10.0,53,40,1,3,1,0,"Private, For Profit",40
19.230666666666664,54,43,2,1,1,0,"Private, For Profit",60
15.0,26,40,2,1,1,2,"Private, For Profit",40
12.0,19,37,1,1,7,0,"Private, For Profit",40
18.75,40,43,1,1,1,2,Government - Federal,40
24.23075,37,44,2,1,1,2,"Private, For Profit",40
27.5,38,43,2,1,5,1,"Private, For Profit",40
29.807499999999997,52,39,1,1,1,0,"Private, For Profit",40
19.23075,36,39,1,1,7,0,"Private, For Profit",40
17.0,56,42,1,2,7,0,"Private, For Profit",40
3.846,21,40,1,2,7,0,"Private, For Profit",20
23.0,39,46,2,2,7,0,"Private, For Profit",40
12.5,60,40,1,1,1,0,"Private, For Profit",37
28.845999999999997,61,40,1,1,4,0,"Private, For Profit",40
19.23075,31,43,2,1,1,1,"Private, For Profit",40
19.23075,31,43,1,1,1,1,"Private, For Profit",40
19.225,52,39,1,2,7,0,Government - State,40
24.03825,47,39,1,1,1,0,"Private, For Profit",40
26.44225,44,39,2,1,1,0,Government - Local,40
19.2306,32,44,2,1,1,0,Government - State,50
15.3845,24,39,1,1,1,0,"Private, For Profit",40
18.0,47,43,1,2,1,1,Government - State,40
7.85,22,40,1,2,7,0,"Private, For Profit",15
10.5,23,42,2,2,7,0,"Private, For Profit",40
18.107142857142858,53,43,2,4,1,0,"Private, For Profit",28
10.9,57,39,1,2,5,0,Government - State,38
24.519,24,43,1,1,7,0,"Private, For Profit",40
43.0,40,39,1,1,7,0,"Private, For Profit",40
32.6922,56,45,1,1,1,0,Government - Federal,50
15.75,58,43,2,1,1,0,"Private, For Profit",13
38.4615,27,43,2,1,7,0,"Private, For Profit",40
36.5384,33,44,2,1,7,0,Government - Federal,50
19.2305,26,43,1,1,7,0,"Private, For Profit",20
26.44225,36,43,1,2,7,0,Government - Federal,40
72.11525,30,45,2,1,7,0,"Private, For Profit",40
20.0,36,40,2,2,5,2,"Private, For Profit",15
14.0,32,33,1,1,1,1,"Private, For Profit",40
25.72,24,43,2,1,7,0,"Private, For Profit",27
12.5,45,39,2,2,7,0,"Private, For Profit",40
19.225,25,43,1,1,1,1,Government - Federal,40
26.425,25,44,2,1,1,1,"Private, For Profit",40
28.845999999999997,30,44,1,2,7,0,"Private, For Profit",40
14.423,41,44,1,2,7,0,"Private, For Profit",60
11.0575,33,40,2,2,5,0,"Private, For Profit",40
45.19225,33,43,1,1,1,1,Government - Federal,40
25.0,32,43,2,1,1,1,"Private, For Profit",2
61.538250000000005,33,46,2,1,1,1,Government - Federal,40
22.22222222222222,34,44,1,1,1,1,"Private, For Profit",45
61.525,29,44,2,4,7,0,Government - Federal,40
19.7115,33,43,1,1,7,0,"Private, For Profit",40
38.46,24,43,2,1,7,0,Government - Federal,50
20.0,31,43,2,1,7,0,"Private, For Profit",15
61.525,31,43,2,4,7,0,Government - Federal,40
38.4615,33,44,2,1,7,0,"Private, Nonprofit",40
10.0,55,40,2,2,1,0,"Private, For Profit",20
12.0,28,40,1,2,7,0,"Private, For Profit",40
6.923,30,43,1,1,7,0,"Private, Nonprofit",40
49.14511111111111,46,40,2,2,7,0,"Private, Nonprofit",45
10.5,22,39,2,2,7,1,"Private, For Profit",40
35.04266666666667,36,44,2,2,7,1,Government - Local,45
16.3,34,40,2,2,7,0,Government - Local,40
26.44225,26,43,2,1,7,0,"Private, Nonprofit",40
26.923,26,43,2,1,7,0,"Private, For Profit",50
34.6152,26,43,2,1,7,0,"Private, Nonprofit",50
20.0,62,41,1,2,1,0,"Private, For Profit",40
28.846,28,43,1,1,7,0,"Private, For Profit",50
14.5,45,43,1,2,7,0,"Private, For Profit",40
26.373428571428573,41,43,2,4,4,0,Government - Federal,35
42.6922,61,44,2,1,1,0,Government - Federal,50
72.11525,42,46,2,2,7,0,Government - Federal,40
9.3125,42,39,2,2,7,1,"Private, For Profit",40
8.0,33,38,1,1,1,3,"Private, For Profit",35
14.422999999999998,45,40,2,2,7,0,"Private, Nonprofit",40
41.20871428571429,42,45,1,1,1,1,"Private, For Profit",70
48.07683333333333,40,45,2,1,1,1,"Private, For Profit",60
26.44225,29,44,1,1,7,0,"Private, For Profit",40
19.23075,31,43,1,1,7,0,"Private, For Profit",40
22.433333333333337,34,45,2,1,7,0,"Private, For Profit",60
15.5,20,39,1,1,7,0,"Private, For Profit",40
36.5384,28,44,1,1,7,0,Government - Federal,50
171.79466666666667,57,43,1,1,7,0,"Private, Nonprofit",15
35.15625,58,43,1,1,7,0,Government - Local,32
52.44745454545455,37,45,1,1,1,2,"Private, For Profit",55
72.11525,33,45,2,1,1,2,"Private, For Profit",40
24.0,62,44,1,4,5,0,"Private, For Profit",40
28.84,31,45,1,1,1,0,Government - Federal,50
38.45,31,43,2,1,1,0,"Private, For Profit",40
41.5865,55,45,2,2,3,0,Government - Federal,40
72.11525,47,44,1,1,1,2,"Private, For Profit",40
27.115249999999996,28,44,2,1,7,0,"Private, Nonprofit",40
13.0,26,42,2,1,2,2,"Private, For Profit",20
28.846,26,43,2,1,7,0,"Private, Nonprofit",50
33.65,24,43,1,1,7,0,Government - Federal,40
11.266666666666667,23,43,2,1,7,0,"Private, Nonprofit",45
15.25,26,43,2,1,7,0,"Private, Nonprofit",40
15.25,26,43,2,1,7,0,"Private, Nonprofit",40
18.75,32,40,2,2,7,1,"Private, For Profit",40
15.0,32,42,1,2,7,0,Government - Local,40
50.48075,36,43,2,1,1,2,"Private, For Profit",40
61.538250000000005,36,43,1,1,1,2,"Private, For Profit",40
26.923,34,43,2,1,7,0,"Private, Nonprofit",50
36.324666666666666,51,44,1,1,1,2,"Private, For Profit",45
30.28825,33,44,2,1,6,0,Government - Federal,40
28.639999999999997,58,39,2,2,4,0,"Private, For Profit",40
72.11525,61,44,2,1,1,0,Government - Local,40
48.07675,63,43,1,1,1,0,"Private, Nonprofit",40
72.11525,34,44,1,4,1,1,"Private, For Profit",40
25.0,31,44,2,1,1,1,"Private, For Profit",40
20.0,25,40,1,2,7,1,"Private, For Profit",40
15.0,44,44,2,2,7,0,Government - State,35
41.20871428571429,59,44,2,1,5,0,"Private, For Profit",70
10.0,63,39,1,2,7,0,"Private, For Profit",25
11.0,27,40,2,2,7,1,"Private, For Profit",40
61.057500000000005,43,45,2,2,1,2,Government - Federal,40
55.769000000000005,43,46,1,2,1,2,Government - Federal,40
23.557499999999997,29,44,2,1,7,0,"Private, Nonprofit",40
20.3125,29,44,1,1,7,0,"Private, For Profit",40
64.10244444444444,64,45,1,1,7,0,"Private, For Profit",45
36.5384,41,44,1,1,6,0,"Private, For Profit",50
20.5,61,33,1,1,7,0,"Private, For Profit",40
67.5,40,43,1,1,7,0,"Private, For Profit",40
30.769,31,46,1,2,7,0,Government - Federal,40
26.44225,28,43,1,2,7,0,"Private, For Profit",40
35.0,30,39,1,1,7,0,Government - Federal,40
13.88,35,39,1,1,7,0,Government - Federal,40
16.0,40,39,1,2,7,0,"Private, Nonprofit",40
14.422999999999998,33,39,1,2,7,1,Government - Local,40
15.3846,39,43,2,1,1,2,"Private, For Profit",50
8.0,35,39,2,2,1,0,"Private, For Profit",50
8.0,37,39,1,2,1,0,"Private, For Profit",24
33.41538461538462,30,42,1,1,7,0,"Private, For Profit",65
9.5,23,42,1,1,3,0,Government - Federal,40
38.94225,37,44,2,1,7,0,Government - Federal,40
36.61230769230769,33,44,1,1,1,2,Government - Local,52
25.0,28,43,2,2,7,0,"Private, For Profit",40
9.25,40,39,2,2,7,0,"Private, For Profit",40
30.0,39,43,2,2,7,0,"Private, Nonprofit",35
20.3,27,45,1,1,7,0,"Private, Nonprofit",40
10.57675,36,33,1,1,7,0,"Private, For Profit",40
57.6922,49,43,1,1,7,0,"Private, Nonprofit",50
72.11525,36,44,1,1,1,2,"Private, Nonprofit",40
43.269,28,43,1,1,7,0,Government - Federal,40
28.845999999999997,29,44,2,1,7,0,"Private, For Profit",40
34.33825,44,41,2,2,7,1,Government - Local,40
26.923,62,39,2,2,7,0,Government - Local,40
40.86525,33,44,1,1,7,0,"Private, For Profit",40
40.86525,48,39,1,4,5,0,"Private, Nonprofit",40
38.4614,32,43,1,1,7,0,"Private, For Profit",50
52.44745454545455,42,45,1,1,1,1,"Private, For Profit",55
13.1,52,35,1,1,7,0,"Private, For Profit",40
28.845999999999997,32,44,1,2,7,0,"Private, For Profit",40
10.5,33,33,2,1,7,1,"Private, For Profit",25
9.0,51,33,2,1,7,0,"Private, For Profit",40
67.5,41,43,1,1,7,0,"Private, For Profit",40
20.0,28,40,2,1,2,1,"Private, Nonprofit",29
21.794666666666668,45,44,1,1,7,0,"Private, Nonprofit",45
8.5,19,40,2,2,7,0,"Private, For Profit",20
72.11525,48,45,1,1,4,0,"Private, For Profit",40
20.0,45,43,2,1,1,2,"Private, Nonprofit",20
57.69225,45,44,1,1,1,2,Government - Federal,40
37.55,31,43,2,2,3,0,Government - Federal,40
28.84,28,43,1,2,7,0,Government - Federal,50
26.44225,28,43,2,2,7,0,Government - Federal,40
9.0,34,40,2,2,7,2,"Private, For Profit",20
17.948666666666668,28,43,2,1,7,0,"Private, For Profit",45
18.75,36,43,1,1,7,0,"Private, For Profit",40
82.41742857142857,60,46,2,1,1,0,"Private, Nonprofit",35
27.622363636363637,40,43,2,1,7,0,"Private, For Profit",55
38.4615,36,43,2,1,1,0,"Private, For Profit",60
45.175,28,43,1,1,1,0,"Private, Nonprofit",40
38.45,25,43,2,1,1,0,Government - Local,40
41.82675,31,43,1,2,7,0,"Private, For Profit",40
9.61525,51,39,2,2,1,0,"Private, For Profit",40
9.61525,45,39,1,2,1,0,"Private, For Profit",40
10.57675,23,39,2,2,7,0,"Private, For Profit",40
9.615,30,39,2,2,7,0,"Private, For Profit",20
9.5,23,40,1,1,7,0,"Private, For Profit",40
21.6345,23,43,1,1,7,0,"Private, For Profit",40
20.833333333333332,33,46,2,2,1,0,Government - State,60
17.0,39,44,1,2,1,0,Government - Federal,50
9.6,35,39,2,2,7,3,"Private, For Profit",40
17.0,49,44,1,2,1,2,"Private, For Profit",50
16.14,48,45,2,2,1,2,Government - Federal,50
37.11976744186047,27,44,1,1,7,0,Government - Federal,43
64.10233333333333,54,39,2,2,1,0,Government - Federal,30
36.0575,34,43,1,1,1,1,"Private, For Profit",40
67.3075,33,43,2,1,1,1,"Private, For Profit",40
