date,p_MSFT,p_SP500,pct_msft,pct_sp500,p_AAPL,pct_aapl,riskfree_annual_pct,riskfree_monthly_pct
2009-11-30,29.41,1095.630005,6.058420483231153,5.736406198137356,28.558571,6.05304655590353,0.05,0.004166666666666667
2009-12-31,30.48,1115.099976,3.638218293097584,1.777057118840042,30.104286,5.41243817836683,0.05,0.004166666666666667
2010-01-29,28.18,1073.869995,-7.545931758530189,-3.6974246154947377,27.437143,-8.85967865173749,0.06,0.005
2010-02-26,28.67,1104.48999,1.738821859474804,2.85136889405313,29.231428,6.539620397065393,0.11,0.009166666666666667
2010-03-31,29.290001,1169.430054,2.1625427275898,5.8796426031891835,33.57143,14.847040657746843,0.15,0.012499999999999999
2010-04-30,30.540001,1186.689941,4.267668000421021,1.475922988379108,37.298573,11.102127612675416,0.16,0.013333333333333334
2010-05-28,25.799999,1089.410034,-15.52063472427523,-8.197584191033446,36.697144,-1.612471876605026,0.16,0.013333333333333334
2010-06-30,23.01,1030.709961,-10.813950031548448,-5.388244202641513,35.932858,-2.082685235668469,0.12,0.01
2010-07-30,25.809999,1101.599976,12.16861799217732,6.877784991155234,36.75,2.2740801747525907,0.16,0.013333333333333334
2010-08-31,23.469999,1049.329956,-9.066253741427888,-4.74491840402872,34.728573,-5.500481632653065,0.16,0.013333333333333334
2010-09-30,24.49,1141.199951,4.345978029227848,8.755110294402012,40.535713,16.721504796641096,0.15,0.012499999999999999
2010-10-29,26.67,1183.26001,8.901592486729282,3.685599439707654,42.997143,6.072250412864322,0.13,0.010833333333333334
2010-11-30,25.26,1180.550049,-5.286839145106859,-0.2290249798943211,44.450001,3.3789640395409437,0.14,0.011666666666666667
2010-12-31,27.91,1257.640015,10.490894695170216,6.530004048985472,46.080002,3.6670437870181423,0.14,0.011666666666666667
2011-01-31,27.73,1286.119995,-0.644930132568966,2.264557398008682,48.474285,5.195926423787922,0.15,0.012499999999999999
2011-02-28,26.58,1327.219971,-4.1471330688784835,3.195656405295222,50.458572,4.09348379248915,0.13,0.010833333333333334
2011-03-31,25.389999,1325.829956,-4.477054176072226,-0.1047313203818567,49.787144,-1.3306520049754855,0.1,0.008333333333333333
2011-04-29,25.92,1363.609985,2.087440019198117,2.849538044379507,50.01857,0.4648308406684176,0.06,0.005
2011-05-31,25.01,1345.199951,-3.510802469135798,-1.350095276693064,49.689999,-0.6568980280723724,0.04,0.0033333333333333335
2011-06-30,26.0,1320.640015,3.958416633346662,-1.825746126569705,47.952858,-3.4959570033398446,0.04,0.0033333333333333335
2011-07-29,27.4,1292.280029,5.384615384615388,-2.1474425791952023,55.782856,16.328532493308323,0.04,0.0033333333333333335
2011-08-31,26.6,1218.890015,-2.9197080291970656,-5.679110746359761,54.975716,-1.4469320107955874,0.02,0.0016666666666666668
2011-09-30,24.889999,1131.420044,-6.4285751879699315,-7.176198830376013,54.474285,-0.9120954422858208,0.01,0.0008333333333333334
2011-10-31,26.629999,1253.300049,6.9907596219670465,10.772303853581011,57.825714,6.152313885349758,0.02,0.0016666666666666668
2011-11-30,25.58,1246.959961,-3.942917909985666,-0.5058715193587249,54.599998,-5.578341842869417,0.01,0.0008333333333333334
2011-12-30,25.959999,1257.599976,1.485531665363582,0.8532763948144062,57.857143,5.965467251482326,0.01,0.0008333333333333334
2012-01-31,29.530001,1312.410034,13.7519342739574,4.358306221850627,65.211426,12.711106388367632,0.03,0.0025
2012-02-29,31.74,1365.680054,7.483911023233625,4.058946413084175,77.491432,18.831064973184297,0.09,0.0075
2012-03-30,32.259998,1408.469971,1.6383049779458148,3.1332314530530647,85.650002,10.528351056927177,0.08,0.006666666666666667
2012-04-30,32.02,1397.910034,-0.743949209172301,-0.749745270927038,83.425713,-2.596951486352561,0.08,0.006666666666666667
2012-05-31,29.190001,1310.329956,-8.838222985633992,-6.265072563317764,82.53286,-1.070237182150302,0.09,0.0075
2012-06-29,30.59,1362.160034,4.796159479405304,3.955498213459152,83.428574,1.0852816684166822,0.09,0.0075
2012-07-31,29.469999,1379.319946,-3.661330500163451,1.2597574126154365,87.251427,4.582186673836719,0.1,0.008333333333333333
2012-08-31,30.82,1406.579956,4.580933307802271,1.9763369680148248,95.034286,8.920036345078897,0.1,0.008333333333333333
2012-09-28,29.76,1440.670044,-3.439325113562619,2.4236153696477025,95.300003,0.2796011957200361,0.11,0.009166666666666667
2012-10-31,28.540001,1412.160034,-4.0994590053763496,-1.9789409878227415,85.045715,-10.760008055823466,0.1,0.008333333333333333
2012-11-30,26.620001,1416.180054,-6.727399904435893,0.2846717017343403,83.611427,-1.6864906127251666,0.09,0.0075
2012-12-31,26.709999,1426.189941,0.3380841345573149,0.7068230463864511,76.024284,-9.07428957049138,0.07,0.005833333333333334
2013-01-31,27.450001,1498.109985,2.770505532403811,5.042809651957847,65.07,-14.408927547413665,0.07,0.005833333333333334
2013-02-28,27.799999,1514.680054,1.2750382049166342,1.1060649195259176,63.057144,-3.093370216689706,0.1,0.008333333333333333
2013-03-28,28.610001,1569.189941,2.9136763638013097,3.5987723516956116,63.237144,0.2854553641059354,0.09,0.0075
2013-04-30,33.099998,1597.569946,15.693802317588167,1.808576785925231,63.254284,0.0271043233704526,0.06,0.005
2013-05-31,34.900002,1630.73999,5.438078878433772,2.0762811721046104,64.247147,1.5696375600425805,0.04,0.0033333333333333335
