female,age,education,ln_wage
0,29,Professional,3.3785000688033255
0,38,Professional,3.8215073136753697
1,34,PhD,3.544294336406378
0,63,MA,3.4027961030258527
1,59,MA,3.585114886475528
1,50,MA,2.909932283750658
0,31,MA,2.43040646443193
0,55,MA,3.8727622914748436
1,63,MA,3.486763269991802
0,30,Professional,3.1751979042186007
0,49,MA,4.1604824980582364
1,26,MA,0.7262192216201391
0,45,MA,4.278054044290903
1,40,MA,3.506557897319982
1,34,MA,3.036538267946245
0,53,MA,4.27826553371462
0,33,MA,3.3713393679946697
1,33,MA,3.581781318557569
0,32,MA,2.8094026953624978
1,57,MA,3.6982107815428207
1,46,MA,2.302585092994046
0,44,MA,2.9041650800285006
1,54,MA,3.00071981506503
1,37,MA,3.0518171947401584
1,44,MA,3.755953819778257
0,38,PhD,2.9933168587870056
0,60,MA,3.2188758248682006
1,60,MA,2.8203718860480045
0,58,Professional,3.6982107815428207
1,43,MA,3.40993106163091
1,36,MA,3.7784916128036232
0,58,Professional,2.5902671654458267
0,49,Professional,3.2188758248682006
1,42,MA,3.179646311676199
1,53,MA,3.8722421354163012
0,30,MA,3.370738174177447
1,36,PhD,3.466777027308137
1,61,MA,2.7488721956224653
1,58,MA,2.5257286443082556
1,57,MA,3.331311254197989
1,38,MA,2.792697675162495
1,40,MA,3.34109345759245
0,37,Professional,3.3309049648331186
1,45,MA,3.6951157816898568
1,49,MA,2.668824154601373
0,29,PhD,3.005298867423203
1,26,PhD,2.8511399335700434
1,63,MA,3.584906863730958
0,57,MA,3.598359657082661
0,44,MA,2.5649493574615367
0,59,PhD,3.83197929775411
0,63,Professional,2.995732273553991
1,62,MA,3.265826202429568
0,48,MA,3.39476003969815
1,46,MA,4.0551228490683195
1,35,MA,3.516117062568948
0,62,MA,3.600489027498775
1,58,Professional,4.006330084892907
1,37,MA,3.410759848526933
0,57,MA,3.0618632760198157
1,55,MA,3.2379232651216294
1,28,MA,3.073850052817943
1,57,MA,3.598359657082661
1,47,MA,4.27826553371462
0,55,MA,2.70805020110221
1,39,MA,3.516124491189194
1,51,MA,1.8325814637483102
1,29,MA,3.270158119195251
0,56,MA,3.4020303679660473
1,49,Professional,3.5160130560907366
0,56,MA,3.4020303679660473
1,48,PhD,3.3619713351613183
1,53,MA,3.3619713351613183
0,38,PhD,3.767436443269483
1,31,MA,3.585114886475528
1,26,MA,3.8548645915881976
1,40,MA,3.3612430661551227
1,43,MA,4.095943283585798
0,64,MA,3.0613119191999725
0,33,MA,3.710280068654017
0,26,MA,3.1135153092103742
0,55,MA,3.597996957636763
0,53,Professional,4.095943283585798
0,32,MA,3.3467091963780855
0,37,MA,4.079814510437775
0,48,PhD,3.688254258720018
0,60,MA,4.0551219824004106
0,49,PhD,3.6972567662433886
1,50,MA,3.42650768961832
0,50,PhD,3.8728004256064557
0,59,MA,4.27826553371462
1,45,Professional,3.649657740960155
0,59,MA,3.4020303679660473
1,31,MA,2.9041650800285006
1,50,MA,2.302585092994046
0,57,MA,3.986128120434929
1,62,MA,2.7488721956224653
1,42,Professional,3.292980939874984
1,62,MA,4.02535169073515
1,38,Professional,3.710280068654017
0,39,Professional,2.772588722239781
0,37,MA,3.649655140954175
1,24,MA,2.8622008809294686
0,53,MA,2.774181203568035
1,57,MA,3.033471120054259
0,63,MA,3.621476835361715
1,36,PhD,3.3618933317031257
0,35,MA,3.3612430661551227
0,57,MA,3.872798692268385
1,38,MA,2.7716139826295603
0,60,MA,4.0551219824004106
1,30,PhD,3.42650768961832
0,33,PhD,2.6868451363046684
0,46,MA,2.5649493574615367
0,39,MA,3.7335360870017613
1,35,MA,3.2379232651216294
1,39,MA,2.668824154601373
0,61,MA,3.9240937199940062
1,55,MA,4.103911156091312
0,62,MA,3.8728004256064557
1,61,MA,3.4933105372343523
1,34,MA,3.310679865343238
1,27,MA,2.3632097148104805
0,51,Professional,3.2379232651216294
0,37,PhD,2.9565105604002095
1,33,MA,3.110651954460784
0,30,Professional,3.4027961030258527
1,41,MA,3.8728004256064557
0,35,PhD,3.4011973816621555
1,30,MA,2.517696472610991
1,52,MA,3.2188758248682006
1,61,Professional,3.9215920754918434
0,27,MA,3.051166980442092
1,56,MA,3.3612430661551227
0,61,MA,2.4423470353692043
1,44,MA,4.1604824980582364
0,45,MA,3.7366691179497846
1,30,MA,3.39476003969815
0,58,MA,3.179646311676199
0,34,MA,3.649358695951653
0,44,MA,4.0551219824004106
0,58,MA,3.4265141896459452
0,58,MA,3.1796515117084394
1,29,MA,3.179646311676199
0,39,Professional,2.8903717578961645
0,39,Professional,3.9854175088378487
1,37,MA,4.27826553371462
0,36,MA,4.27826553371462
0,29,PhD,2.9226058707854325
0,41,Professional,2.7226103524335397
0,32,MA,3.6165545068108407
0,62,MA,4.56594587282833
1,45,MA,3.5010427166318716
0,37,PhD,3.179649778367364
0,51,MA,3.324236340526027
1,52,MA,2.8134107167600364
0,42,MA,3.6555876303095345
1,42,MA,2.3805466344637574
1,42,MA,3.5017362920407646
0,39,PhD,3.6496187401606335
0,46,MA,3.8728004256064557
1,32,MA,3.516124491189194
1,43,MA,3.6888794541139363
1,50,MA,3.4965075614664802
0,64,MA,3.043517604042784
0,61,MA,4.209271671749139
1,40,MA,3.649657740960155
0,48,MA,3.8728004256064557
1,25,MA,2.5257286443082556
0,42,MA,3.7079268943673647
1,40,MA,3.324236340526027
0,36,Professional,2.793983219093938
0,53,MA,3.7376696182833684
0,62,Professional,4.0551219824004106
0,38,MA,3.324236340526027
1,40,MA,3.9512437185814275
0,43,MA,3.3058872018578307
0,53,MA,3.7366691179497846
0,53,MA,2.599722324216582
1,63,MA,2.772588722239781
1,47,MA,3.5384313411429913
0,46,MA,4.0551228490683195
0,45,PhD,3.516124491189194
0,51,MA,3.912023005428146
1,37,MA,3.624340932976365
0,55,MA,3.9681102902586276
0,56,Professional,3.9681102902586276
1,57,MA,3.3612430661551227
0,31,MA,2.636076701477121
1,33,MA,3.2566146713684687
1,40,MA,3.179646311676199
1,34,MA,3.1049274275793874
0,34,MA,3.1388277838471086
1,33,MA,3.3619713351613183
1,35,MA,3.328070978893597
0,40,MA,3.649655140954175
1,40,MA,3.585114886475528
0,42,MA,2.9812022217696654
0,31,MA,3.3619713351613183
1,59,MA,3.3619713351613183
0,57,Professional,3.3619713351613183
0,33,MA,3.295836866004329
1,44,PhD,3.872798692268385
0,43,PhD,3.516124491189194
1,57,MA,2.7332846722807513
0,63,MA,3.4262151446374434
0,61,MA,3.8727622914748436
1,34,MA,3.584906863730958
0,29,MA,3.5160130560907366
0,45,Professional,3.8501476017100584
1,40,Professional,3.543853682063679
1,45,Professional,3.584906863730958
0,27,MA,3.6109179126442243
0,64,MA,2.904712875166822
1,53,PhD,3.585114886475528
0,55,MA,4.27826553371462
1,37,Professional,3.3619713351613183
0,37,Professional,3.649657740960155
0,57,Professional,3.872798692268385
0,61,MA,3.9679306373664422
1,63,MA,3.744964375300104
1,62,MA,3.3619713351613183
0,44,MA,4.091488636092755
1,30,MA,3.544292891955273
0,54,MA,2.5649493574615367
0,47,MA,3.959600313172369
0,43,Professional,2.891967705915583
1,33,MA,3.2188758248682006
1,49,MA,3.5103925356875516
0,49,MA,3.7669972333778885
1,55,MA,3.912023005428146
1,56,MA,3.3612430661551227
0,31,MA,2.5510411189449895
1,43,MA,3.584906863730958
0,46,MA,3.8727622914748436
0,36,MA,4.0551228490683195
1,36,MA,3.1388256171665394
0,52,MA,4.054823804059818
1,55,MA,2.667228206581955
0,55,MA,3.244188299504935
1,34,MA,3.056356895370426
0,41,MA,3.8503272546022442
1,27,MA,2.956506227053154
0,53,Professional,3.571096418457553
1,32,MA,3.244188299504935
1,51,MA,3.649656559140093
0,31,MA,3.931070445681575
1,31,MA,4.209271671749139
1,36,MA,3.2379232651216294
0,37,PhD,3.7927577179329193
1,37,MA,3.193558016883911
1,27,MA,2.833213344056216
0,32,MA,3.8860440102468
0,43,MA,3.157180074042299
1,59,MA,3.292980939874984
0,63,MA,4.0551219824004106
0,56,MA,2.6127400212978853
0,34,MA,3.051166980442092
0,44,MA,3.959600313172369
0,64,PhD,3.561607342816984
0,30,MA,3.9308447596687337
1,29,MA,3.289490846624369
0,28,MA,2.7939908661954953
1,40,MA,2.617395832834079
0,56,PhD,3.1986731175506815
1,57,MA,3.457286242252409
0,45,PhD,4.0551219824004106
1,47,PhD,3.7042605561522386
1,43,PhD,2.617395832834079
0,33,MA,3.767436443269483
1,57,MA,2.9156712323790637
1,33,PhD,3.1441522786722644
1,63,MA,3.516124491189194
1,37,Professional,3.258096538021482
0,40,MA,3.179646311676199
0,49,MA,2.5649493574615367
1,53,MA,2.4849066497880004
1,39,Professional,4.27826553371462
1,26,MA,3.4797543708177017
0,58,MA,3.467297183366679
0,29,PhD,2.8228658755307916
0,44,MA,2.7736298467481917
1,64,MA,2.838727524743826
0,33,MA,2.8228658755307916
0,62,MA,3.1388316357120853
0,55,MA,3.1986731175506815
1,52,Professional,3.2188758248682006
0,59,MA,2.833213344056216
1,45,Professional,2.833213344056216
0,47,PhD,2.9559514035421466
0,45,MA,3.4011973816621555
1,40,MA,2.919930560137709
0,56,MA,3.9215920754918434
1,48,MA,3.111795312344953
1,56,PhD,3.789416857241538
0,35,Professional,4.0551219824004106
1,36,MA,3.8002307392246055
0,53,Professional,3.4657359027997265
0,33,MA,2.792697675162495
1,43,Professional,3.6694570545220406
0,49,Professional,4.971412714274566
0,40,PhD,3.7186497457791976
0,42,MA,3.8728004256064557
0,25,MA,2.70805020110221
0,42,MA,3.4011973816621555
0,25,MA,3.767436443269483
0,33,PhD,3.544292891955273
0,51,Professional,3.912023005428146
1,55,MA,3.4571050136004513
1,52,MA,3.847484484290575
1,30,MA,3.1283601331154243
0,26,MA,2.8903717578961645
1,43,MA,3.516124491189194
1,54,MA,3.6496558838137165
1,52,MA,2.9559514035421466
0,46,Professional,3.744787086052232
0,47,MA,2.8887037007954675
0,56,MA,3.959811802596086
1,39,MA,3.3081069585961433
0,59,Professional,4.27826553371462
1,50,MA,2.6159134121352783
0,52,MA,3.9023564343113755
0,55,PhD,3.8727622914748436
1,33,MA,3.4673318508191446
1,64,PhD,3.694106677437213
1,40,MA,3.1357007163456014
0,55,MA,2.995732273553991
0,52,MA,3.46733358416022
0,39,MA,4.0551219824004106
1,43,PhD,3.3232358401924436
1,53,MA,3.1388256171665394
0,27,MA,3.138749780388916
1,60,Professional,3.7891771754293
0,55,MA,3.6294531764961966
1,35,MA,2.4849066497880004
0,41,MA,3.3612430661551227
1,31,Professional,3.937339813411936
1,34,MA,3.2929066511891163
0,40,MA,3.3680165733233793
0,45,MA,3.044522437723423
0,56,MA,3.959811802596086
0,58,PhD,4.27826553371462
0,53,MA,3.4011973816621555
1,47,MA,3.1354942159291497
0,61,PhD,3.0516399054922867
0,38,PhD,3.1135153092103742
1,41,MA,3.42650768961832
0,55,MA,3.8728004256064557
1,50,MA,3.4258899942525267
0,51,MA,4.095593781622533
0,49,MA,3.7999735016195233
1,59,MA,3.466603581812949
0,54,MA,4.1604824980582364
1,44,MA,3.585114886475528
0,39,MA,3.789290240045849
0,54,MA,4.209271671749139
0,30,MA,3.493001422137193
0,51,MA,3.744964375300104
1,54,MA,2.9831534913471307
1,42,MA,4.135166556742356
0,43,MA,4.27826553371462
1,45,MA,3.713572066704308
1,55,MA,3.516124491189194
0,46,MA,4.154212034728228
1,33,MA,3.138749780388916
1,44,MA,2.6390573296152584
1,43,MA,3.159125820462427
0,32,MA,4.27826553371462
0,51,MA,3.4011973816621555
1,48,MA,3.4258899942525267
1,47,MA,3.0900419530247323
0,47,MA,3.8002307392246055
1,54,MA,3.9240919866559354
1,59,PhD,3.5160130560907366
0,48,Professional,3.58351893845611
1,47,Professional,4.007333185232471
0,56,MA,3.328070978893597
0,53,MA,4.095943283585798
1,45,MA,3.3619713351613183
0,38,MA,3.6778257290309004
1,36,MA,2.8903717578961645
1,45,MA,2.9831534913471307
1,41,Professional,3.8038065636409746
0,44,MA,3.710280068654017
0,56,Professional,3.8038065636409746
1,54,Professional,4.0551219824004106
1,58,Professional,3.4111477125153233
0,58,MA,3.493472657771326
1,35,MA,3.292980939874984
1,38,MA,2.4849066497880004
1,37,Professional,3.9860166853364722
1,25,MA,3.412118481148084
1,26,MA,3.179646311676199
0,37,MA,2.8228658755307916
1,35,Professional,4.27826553371462
0,44,MA,4.27826553371462
1,34,Professional,3.2891478778535324
0,33,Professional,2.70805020110221
0,43,MA,2.833213344056216
1,37,PhD,3.8728004256064557
1,49,MA,3.481240089335692
1,37,Professional,3.8038065636409746
1,45,Professional,3.7927577179329193
1,29,MA,3.179646311676199
1,40,MA,3.6496534076130995
1,32,PhD,4.095943283585798
0,51,MA,4.005216782326094
0,42,MA,3.986128120434929
0,64,MA,3.7009510353477055
0,54,MA,3.410487428569248
1,39,MA,3.8317421741673434
1,50,MA,3.292126286607793
1,31,MA,2.569554123848285
1,40,Professional,4.0551219824004106
0,45,MA,4.0551219824004106
1,39,MA,4.27826553371462
0,43,Professional,2.8228658755307916
1,39,MA,3.4420193761824107
1,42,MA,3.83197929775411
1,26,MA,2.8229698820090032
0,33,MA,3.7266183006142044
1,56,MA,4.27826553371462
1,50,Professional,4.0551219824004106
0,53,PhD,3.959811802596086
0,61,MA,4.0551219824004106
1,60,MA,3.597996957636763
0,38,MA,3.4011973816621555
1,40,MA,2.224623551524334
1,53,MA,3.3032169733019514
1,57,MA,2.9041650800285006
0,56,MA,4.0551219824004106
1,35,MA,3.3619713351613183
1,56,MA,4.0551228490683195
1,46,MA,4.135166556742356
1,25,MA,3.1388256171665394
1,32,MA,3.7669972333778885
1,56,MA,4.0551219824004106
0,63,Professional,3.959811802596086
0,51,MA,4.27826553371462
1,49,MA,3.847484484290575
1,27,MA,3.516124491189194
1,64,Professional,4.789091157480611
0,44,MA,3.7297014486341915
1,39,MA,2.9564996684381084
1,32,MA,2.9156820658523297
0,33,MA,3.4011973816621555
1,44,MA,1.4891517465595985
0,25,MA,2.9041650800285006
1,40,Professional,3.649657740960155
0,39,MA,3.8727622914748436
1,52,MA,3.0118516554338743
0,48,MA,3.9781602479294143
1,57,PhD,3.598359657082661
1,28,MA,3.270169119255751
1,33,MA,3.4420193761824107
1,60,MA,3.649655140954175
1,60,MA,3.4420193761824107
1,62,MA,2.9041650800285006
1,32,MA,3.4125363605426733
0,49,MA,4.0551219824004106
1,34,MA,2.2512917986064953
0,37,Professional,3.754016233759194
0,39,MA,4.012560408555747
0,36,MA,2.403334996094189
1,34,MA,3.138749780388916
0,34,MA,2.7950615780918397
1,34,PhD,2.8777929756893044
0,54,MA,3.649657740960155
0,31,MA,3.709906821306012
1,27,MA,2.5217206229107165
1,58,MA,3.271984270870853
1,24,MA,2.995732273553991
0,35,MA,3.2566146713684687
1,55,MA,3.0518195583844725
0,53,MA,3.649358695951653
0,53,MA,3.295836866004329
0,36,MA,3.1751979042186007
1,42,MA,3.1388256171665394
1,43,MA,3.543853682063679
1,31,MA,3.4673361841662
1,62,MA,3.258096538021482
1,28,Professional,2.624668592163159
0,38,MA,3.179646311676199
0,33,PhD,2.667228206581955
0,48,MA,2.8785381269683965
1,40,MA,3.3619713351613183
0,44,PhD,3.478599242730483
1,46,MA,3.361532125269724
0,41,PhD,4.1604824980582364
0,40,MA,3.7495040759303713
0,42,MA,3.624340932976365
1,45,Professional,3.959811802596086
0,46,MA,3.959811802596086
0,60,MA,3.0742892627095375
1,63,MA,3.410759848526933
1,45,Professional,3.2188758248682006
1,42,MA,3.4871365173398075
0,58,Professional,3.073850052817943
0,61,MA,4.0551219824004106
0,31,PhD,3.3312040098416205
1,33,MA,2.8511399335700434
0,38,MA,4.0551228490683195
1,33,PhD,2.733067964077498
1,28,MA,3.0742892627095375
1,60,MA,3.0742892627095375
0,61,PhD,4.662325266489151
1,36,MA,3.0518195583844725
0,46,MA,2.772588722239781
1,39,MA,2.8942531046041373
1,27,MA,2.764131182868772
1,53,PhD,2.4784693078239948
0,49,PhD,2.6349237983336518
1,41,MA,2.9311937524164198
0,39,MA,3.0518195583844725
1,25,MA,2.8507065015037334
0,52,MA,3.135201167323524
1,58,MA,2.9156874825449512
0,36,PhD,3.4042759712717525
0,33,MA,3.39834145553281
0,30,MA,2.799319168344481
0,37,MA,4.0551219824004106
1,63,MA,3.1780538303479458
1,36,MA,3.0183088277328958
0,57,MA,3.4265131063109417
0,59,MA,3.597860055726768
0,52,PhD,3.033461490363998
0,50,MA,3.8728004256064557
1,25,MA,3.585114886475528
0,33,PhD,3.9404598192527236
1,27,MA,3.130044611161585
0,47,MA,1.4523941628244144
0,53,MA,3.7141951787627225
0,34,Professional,3.3524072174927233
1,58,MA,3.6824463057165806
0,52,MA,3.607098691759156
1,58,MA,3.767436443269483
1,37,MA,3.624340932976365
0,45,MA,4.007333185232471
1,54,MA,3.095011837645815
0,62,PhD,3.7674402951344597
0,45,MA,3.123565645063876
0,26,MA,3.2743105317563015
1,26,MA,3.0742892627095375
0,30,Professional,3.6683578183931393
0,36,PhD,3.4657359027997265
1,47,MA,3.649657740960155
0,36,MA,3.187616297212723
0,35,MA,3.179646311676199
1,27,MA,3.571692334614245
1,50,MA,3.3141860046725258
1,36,MA,3.3619713351613183
1,53,MA,3.584906863730958
0,26,MA,3.686470304441914
1,25,MA,3.328070978893597
1,31,MA,3.2188758248682006
0,30,MA,3.4420193761824107
1,29,MA,3.101092789211817
0,61,MA,4.662022997580874
1,38,PhD,3.585114886475528
0,37,MA,3.544292891955273
1,37,MA,3.544294336406378
0,52,MA,4.0551219824004106
0,29,MA,3.4420193761824107
1,48,MA,2.9311937524164198
1,49,MA,3.2434600304987393
1,36,MA,2.894629348148806
0,47,MA,4.27826553371462
1,47,MA,3.5017362920407646
1,34,MA,2.4175047739008386
0,31,MA,3.2743105317563015
0,48,Professional,3.361532125269724
1,63,MA,4.0551219824004106
1,34,MA,3.683942870606842
0,60,Professional,3.2743105317563015
0,54,MA,4.27826553371462
1,43,MA,2.9311937524164198
1,37,MA,3.4571050136004513
1,46,MA,3.4571050136004513
1,35,MA,3.3277302297802827
0,31,MA,3.2743105317563015
0,48,MA,3.073850052817943
1,44,MA,3.101092789211817
0,35,MA,4.27826553371462
1,33,MA,4.27826553371462
0,56,PhD,3.584906863730958
1,46,MA,3.457286242252409
0,46,MA,3.1790949548563563
1,54,MA,3.3693550110990573
1,42,Professional,3.3619713351613183
0,64,MA,3.4011973816621555
0,63,MA,3.6496187401606335
0,57,MA,4.0382150306659055
0,53,Professional,3.073850052817943
0,41,MA,3.313177704300722
1,37,MA,3.8728004256064557
1,32,Professional,4.229475369545188
1,52,MA,3.846853982535808
1,26,MA,3.7495040759303713
0,57,Professional,3.8728004256064557
1,58,PhD,3.1105479479825724
1,64,MA,3.34516480441852
1,43,MA,3.342861804649192
0,50,MA,4.079814510437775
1,60,MA,3.051166980442092
1,32,MA,2.9311937524164198
1,44,Professional,3.597996957636763
0,41,MA,4.0551219824004106
1,43,Professional,4.0551219824004106
1,63,MA,2.857746530580088
1,46,PhD,3.598359657082661
0,25,MA,3.4420193761824107
0,43,MA,3.457286242252409
1,40,MA,3.2723570097910617
0,45,Professional,2.9559514035421466
1,25,Professional,2.740840023925201
0,48,MA,3.4657359027997265
1,41,MA,3.6375861597263857
1,52,PhD,3.506557897319982
1,41,MA,3.1283601331154243
0,59,PhD,3.872798692268385
1,56,PhD,3.872798692268385
1,61,MA,1.252762968495368
0,63,MA,2.6279963822558337
1,38,MA,3.091042453358316
0,55,MA,2.6264785474083983
1,48,MA,3.744966738944418
1,33,MA,2.6026896854443837
1,42,MA,3.295836866004329
1,53,MA,3.292980939874984
1,35,MA,3.3456275305073446
1,49,MA,3.686470304441914
1,32,MA,3.179646311676199
1,33,MA,3.544294336406378
0,53,MA,4.1728476237100445
1,26,MA,3.073850052817943
0,27,MA,3.4420193761824107
1,53,MA,2.4445185888827123
1,36,PhD,3.1388277838471086
0,28,MA,3.543853682063679
1,43,MA,3.2188758248682006
1,38,MA,2.8228658755307916
1,52,MA,2.8511399335700434
1,51,Professional,3.0618632760198157
0,50,MA,3.7366691179497846
0,28,MA,3.8728004256064557
1,63,Professional,2.222513218228487
1,30,MA,3.544294336406378
1,39,MA,4.0551219824004106
1,55,MA,2.4203681286504293
0,43,MA,3.7669972333778885
1,28,PhD,3.774361667737322
1,36,MA,2.8791984572980396
1,62,Professional,3.516124491189194
0,47,MA,3.624340932976365
1,47,MA,2.7631695003232895
1,63,MA,2.0794415416798357
0,40,MA,3.624340932976365
0,57,MA,3.2929768128705494
1,40,MA,3.2676659890376327
0,44,PhD,2.598979106047848
1,43,MA,2.70805020110221
0,63,PhD,3.8727622914748436
0,28,MA,3.544294336406378
1,34,MA,3.137975606780535
0,58,MA,4.0551228490683195
0,31,MA,3.457286242252409
0,29,MA,3.2566146713684687
0,29,MA,3.767436443269483
0,26,MA,3.3612430661551227
1,39,MA,3.1790949548563563
1,29,MA,2.733067964077498
1,41,MA,2.995732273553991
1,58,MA,3.649657740960155
0,42,PhD,3.3720251376939667
0,45,MA,3.624340932976365
1,35,MA,3.159444241098774
0,54,MA,3.1292636661785136
0,30,MA,4.27826553371462
1,30,MA,3.1161623078668117
0,57,MA,4.051784947803305
1,46,Professional,3.7062280924485496
0,36,MA,2.445678436606594
0,49,MA,3.518980417318539
1,48,Professional,4.209271671749139
0,42,Professional,4.0551219824004106
1,45,MA,3.39476003969815
0,51,PhD,4.27826553371462
1,37,MA,3.2188758248682006
0,31,PhD,3.744966738944418
0,54,MA,3.649655140954175
0,37,MA,2.975529566236472
0,59,MA,2.833213344056216
1,25,MA,2.733360509058375
1,31,MA,3.0518195583844725
0,48,MA,4.27826553371462
0,42,PhD,4.055023177334924
0,32,MA,3.710280068654017
1,33,MA,3.710280068654017
1,52,MA,3.516124491189194
0,35,MA,3.068052935133617
0,62,MA,2.995732273553991
1,44,MA,3.7266146894912233
0,47,MA,3.7186497457791976
1,49,MA,3.179646311676199
1,49,MA,2.733360509058375
1,55,MA,2.991386480623729
1,62,MA,2.70805020110221
0,48,MA,3.1388256171665394
1,44,MA,3.6018680771243066
1,48,MA,3.3619713351613183
0,49,Professional,3.9419700817960983
1,31,MA,3.767436443269483
1,49,MA,2.4849066497880004
1,28,MA,2.5257286443082556
1,47,MA,3.328070978893597
1,24,MA,2.4203681286504293
1,26,MA,2.302585092994046
1,43,MA,3.091042453358316
1,51,MA,2.509599262378372
0,58,Professional,3.8728004256064557
1,59,Professional,3.710280068654017
0,37,MA,3.310679865343238
1,54,MA,3.0742892627095375
0,55,MA,4.27826553371462
1,42,MA,3.777489552467263
0,35,Professional,4.114963849424837
0,37,PhD,3.5225296668296804
1,51,MA,3.328070978893597
1,32,MA,3.872798692268385
0,39,MA,3.9681102902586276
0,35,MA,3.367295829986474
0,52,MA,2.8785381269683965
1,38,PhD,3.710280068654017
